Test time_s,Standard travel_mm,Standard force_N
1064.268,5.816076,2.107442
1064.388,5.816176,2.105798
1064.52,5.816296,2.093504
1064.652,5.816374,2.113596
1064.772,5.816474,2.096596
1064.904,5.816574,2.106568
1065.036,5.816694,2.106484
1065.168,5.816794,2.104028
1065.288,5.816872,2.102498
1065.42,5.816972,2.107822
1065.552,5.817072,2.107156
1065.672,5.817172,2.108612
1065.804,5.817272,2.10604
1065.936,5.817392,2.105016
1066.068,5.81747,2.1036
1066.188,5.81755,2.10242
1066.32,5.81765,2.104666
1066.452,5.81777,2.104674
1066.572,5.81787,2.103418
1066.704,5.81795,2.110768
1066.836,5.818048,2.102398
1066.968,5.818168,2.099596
1067.088,5.818248,2.107268
1067.22,5.818368,2.09601
1067.352,5.818468,2.107332
1067.472,5.818526,2.107994
1067.604,5.818646,2.093966
1067.736,5.818826,2.101574
1067.868,5.818926,2.101732
1067.988,5.818966,2.09052
1068.12,5.819084,2.112208
1068.252,5.819204,2.101434
1068.372,5.819264,2.092822
1068.504,5.819344,2.10691
1068.636,5.819464,2.094882
1068.768,5.819584,2.116892
1068.888,5.819662,2.112944
1069.02,5.819762,2.096318
1069.152,5.819882,2.113198
1069.272,5.820002,2.108984
1069.404,5.820062,2.094524
1069.536,5.82018,2.11182
1069.668,5.82028,2.101936
1069.788,5.82036,2.096864
1069.92,5.82048,2.111264
1070.052,5.82056,2.102538
1070.172,5.82066,2.098418
1070.304,5.820758,2.123072
1070.436,5.820878,2.10046
1070.568,5.820958,2.112312
1070.688,5.821078,2.107388
1070.82,5.821178,2.098638
1070.952,5.821258,2.115028
1071.072,5.821376,2.106668
1071.204,5.821476,2.096188
1071.336,5.821556,2.113918
1071.468,5.821656,2.102872
1071.588,5.821756,2.109904
1071.72,5.821834,2.11756
1071.852,5.821954,2.096546
1071.972,5.822054,2.103268
1072.104,5.822114,2.116842
1072.236,5.822234,2.103308
1072.368,5.822392,2.12502
1072.488,5.822472,2.109894
1072.62,5.822572,2.103858
1072.752,5.822672,2.117356
1072.872,5.822792,2.105148
1073.004,5.822892,2.112074
1073.136,5.82295,2.115028
1073.268,5.82307,2.103428
1073.388,5.82317,2.117588
1073.52,5.82327,2.107332
1073.652,5.82335,2.110422
1073.772,5.82345,2.117978
1073.904,5.823588,2.102206
1074.036,5.823668,2.11196
1074.168,5.823768,2.111016
1074.288,5.823848,2.103158
1074.42,5.823968,2.125874
1074.552,5.824066,2.111596
1074.672,5.824166,2.108848
1074.804,5.824266,2.119172
1074.936,5.824386,2.10237
1075.068,5.824466,2.112142
1075.188,5.824566,2.113772
1075.32,5.824644,2.107062
1075.452,5.824744,2.116072
1075.572,5.824824,2.119824
1075.704,5.824944,2.110792
1075.836,5.825084,2.122674
1075.968,5.825142,2.111264
1076.088,5.825222,2.112412
1076.22,5.825322,2.117966
1076.352,5.825442,2.11008
1076.472,5.825562,2.118552
1076.604,5.82566,2.11761
1076.736,5.82572,2.10389
1076.868,5.8258,2.118962
1076.988,5.82594,2.11285
1077.12,5.82608,2.11065
1077.252,5.82616,2.121118
1077.372,5.826218,2.119194
1077.504,5.826338,2.105068
1077.636,5.826478,2.124626
1077.768,5.826558,2.11191
1077.888,5.826678,2.11527
1078.02,5.826758,2.125716
1078.152,5.826856,2.103076
1078.272,5.826956,2.119514
1078.404,5.827076,2.123204
1078.536,5.827176,2.110738
1078.668,5.827256,2.118594
1078.788,5.827354,2.119742
1078.92,5.827494,2.111854
1079.052,5.827554,2.131464
1079.172,5.827654,2.114862
1079.304,5.827754,2.119206
1079.436,5.827834,2.128376
1079.568,5.827952,2.11697
1079.688,5.828052,2.125478
1079.82,5.828172,2.1205
1079.952,5.828252,2.118788
1080.072,5.828352,2.121966
1080.204,5.82845,2.122206
1080.336,5.82853,2.118248
1080.468,5.82865,2.127454
1080.588,5.82877,2.114354
1080.72,5.82883,2.119338
1080.852,5.82891,2.132042
1080.972,5.829028,2.124538
1081.104,5.829128,2.122648
1081.236,5.829268,2.120164
1081.368,5.829348,2.112674
1081.488,5.829388,2.117026
1081.62,5.829488,2.120942
1081.752,5.829726,2.119212
1081.872,5.829826,2.128812
1082.004,5.829846,2.123902
1082.136,5.829886,2.124078
1082.268,5.830084,2.127494
1082.388,5.830184,2.11687
1082.52,5.830244,2.123106
1082.652,5.830324,2.120384
1082.772,5.830464,2.115782
1082.904,5.830544,2.134902
1083.036,5.830642,2.124664
1083.168,5.830762,2.124922
1083.288,5.830862,2.12909
1083.42,5.830922,2.109602
1083.552,5.831062,2.132516
1083.672,5.831142,2.12831
1083.804,5.83122,2.115968
1083.936,5.83134,2.13881
1084.068,5.83144,2.11777
1084.188,5.83156,2.126576
1084.32,5.83164,2.136742
1084.452,5.831738,2.121958
1084.572,5.831818,2.123954
1084.704,5.831938,2.12673
1084.836,5.832058,2.1186
1084.968,5.832158,2.13772
1085.088,5.832238,2.12548
1085.22,5.832316,2.125152
1085.352,5.832416,2.136884
1085.472,5.832516,2.123398
1085.604,5.832656,2.125424
1085.736,5.832736,2.13646
1085.868,5.832854,2.129224
1085.988,5.832934,2.12816
1086.12,5.833014,2.13597
1086.252,5.833074,2.1206
1086.372,5.833214,2.135358
1086.504,5.833354,2.13159
1086.636,5.833432,2.120744
1086.768,5.833552,2.132614
1086.888,5.833652,2.12294
1087.02,5.833772,2.123296
1087.152,5.833872,2.143574
1087.272,5.833912,2.11647
1087.404,5.83401,2.12539
1087.536,5.83413,2.132984
1087.668,5.83423,2.130964
1087.788,5.83435,2.14379
1087.92,5.83445,2.140632
1088.052,5.834528,2.126354
1088.172,5.834628,2.14788
1088.304,5.834728,2.12603
1088.436,5.834848,2.127368
1088.568,5.834928,2.132146
1088.688,5.835046,2.1125
1088.82,5.835146,2.136896
1088.952,5.835246,2.132378
1089.072,5.835326,2.11442
1089.204,5.835446,2.138448
1089.336,5.835526,2.136458
1089.468,5.835624,2.14233
1089.588,5.835744,2.140156
1089.72,5.835804,2.130232
1089.852,5.835944,2.1363
1089.972,5.836004,2.14239
1090.104,5.836104,2.125554
1090.236,5.836202,2.143976
1090.368,5.836322,2.129846
1090.488,5.836442,2.131898
1090.62,5.836542,2.138022
1090.752,5.836622,2.132076
1090.872,5.83668,2.13385
1091.004,5.83682,2.132186
1091.136,5.83694,2.133602
1091.268,5.83704,2.133716
1091.388,5.83714,2.131018
1091.52,5.837238,2.138342
1091.652,5.837318,2.13559
1091.772,5.837438,2.127896
1091.904,5.837518,2.139302
1092.036,5.837638,2.142436
1092.168,5.837738,2.128082
1092.288,5.837856,2.14183
1092.42,5.837936,2.1357
1092.552,5.838016,2.128192
1092.672,5.838136,2.142618
1092.804,5.838256,2.135622
1092.936,5.838334,2.140644
1093.068,5.838414,2.148542
1093.188,5.838534,2.132372
1093.32,5.838654,2.138722
1093.452,5.838734,2.14351
1093.572,5.838814,2.130666
1093.704,5.838912,2.147844
1093.836,5.839012,2.141146
1093.968,5.839132,2.130962
1094.088,5.839212,2.140682
1094.22,5.839312,2.13835
1094.352,5.83943,2.13526
1094.472,5.83947,2.148492
1094.604,5.83957,2.13375
1094.736,5.83975,2.139214
1094.868,5.83983,2.14357
1094.988,5.83991,2.131224
1095.12,5.840028,2.153706
1095.252,5.840128,2.135208
1095.372,5.840188,2.134836
1095.504,5.840268,2.148158
1095.636,5.840408,2.13528
1095.768,5.840526,2.13604
1095.888,5.840626,2.146778
1096.02,5.840726,2.138216
1096.152,5.840826,2.140976
1096.272,5.840926,2.14673
1096.404,5.841066,2.14135
1096.536,5.841144,2.148656
1096.668,5.841244,2.145468
1096.788,5.841324,2.142654
1096.92,5.841404,2.145162
1097.052,5.841544,2.146938
1097.172,5.841624,2.153978
1097.304,5.841722,2.146344
1097.436,5.841842,2.138718
1097.568,5.841922,2.139278
1097.688,5.842022,2.14101
1097.82,5.842122,2.142424
1097.952,5.84224,2.151922
1098.072,5.84232,2.143194
1098.204,5.84242,2.1484
1098.336,5.84252,2.155052
1098.468,5.84262,2.137732
1098.588,5.84272,2.152882
1098.72,5.842838,2.147092
1098.852,5.842918,2.139836
1098.972,5.842998,2.144986
1099.104,5.843118,2.147552
1099.236,5.843238,2.147778
1099.368,5.843296,2.154638
1099.488,5.843396,2.15055
1099.62,5.843496,2.144388
1099.752,5.843616,2.1514
1099.872,5.843696,2.149066
1100.004,5.843816,2.144014
1100.136,5.843894,2.143138
1100.268,5.843954,2.138388
1100.388,5.844074,2.153844
1100.52,5.844234,2.143558
1100.652,5.844334,2.151344
1100.772,5.844392,2.155228
1100.904,5.844512,2.144556
1101.036,5.844632,2.152304
1101.168,5.844792,2.149044
1101.288,5.844812,2.145442
1101.42,5.844892,2.15602
1101.552,5.84501,2.151654
1101.672,5.84513,2.15347
1101.804,5.84521,2.156136
1101.936,5.84531,2.141828
1102.068,5.84543,2.147986
1102.188,5.84549,2.1533
1102.32,5.845628,2.15293
1102.452,5.845708,2.161824
1102.572,5.845808,2.157608
1102.704,5.845908,2.156324
1102.836,5.846008,2.150442
1102.968,5.846146,2.148476
1103.088,5.846226,2.154534
1103.22,5.846286,2.1483
1103.352,5.846366,2.148246
1103.472,5.846526,2.155702
1103.604,5.846604,2.153184
1103.736,5.846684,2.141442
1103.868,5.846804,2.162794
1103.988,5.846904,2.14438
1104.12,5.847004,2.142942
1104.252,5.847084,2.163528
1104.372,5.847202,2.1509
1104.504,5.847302,2.14993
1104.636,5.847362,2.158168
1104.768,5.847502,2.14468
1104.888,5.847582,2.146272
1105.02,5.8477,2.155358
1105.152,5.84782,2.14454
1105.272,5.8479,2.150768
1105.404,5.848,2.153224
1105.536,5.84812,2.149438
1105.668,5.84822,2.156218
1105.788,5.848318,2.149716
1105.92,5.848418,2.14406
1106.052,5.848518,2.14327
1106.172,5.848598,2.14379
1106.304,5.848738,2.152886
1106.436,5.848836,2.150132
1106.568,5.848876,2.141784
1106.688,5.848996,2.154004
1106.82,5.849116,2.134974
1106.952,5.849216,2.14363
1107.072,5.849296,2.148656
1107.204,5.849414,2.134086
1107.336,5.849514,2.157904
1107.468,5.849594,2.160222
1107.588,5.849714,2.154378
1107.72,5.849814,2.158106
1107.852,5.849912,2.137452
1107.972,5.849972,2.141596
1108.104,5.850112,2.146134
1108.236,5.850212,2.144984
1108.368,5.850272,2.156052
1108.488,5.850372,2.153102
1108.62,5.85057,2.152292
1108.752,5.85059,2.1506
1108.872,5.85067,2.15733
1109.004,5.85079,2.154418
1109.136,5.85089,2.1603
1109.268,5.851008,2.14935
1109.388,5.851068,2.154876
1109.52,5.851148,2.162596
1109.652,5.851248,2.147594
1109.772,5.851388,2.153602
1109.904,5.851528,2.161388
1110.036,5.851606,2.13925
1110.168,5.851706,2.154378
1110.288,5.851786,2.157992
1110.42,5.851886,2.146296
1110.552,5.851986,2.157968
1110.672,5.852104,2.15634
1110.804,5.852204,2.14146
1110.936,5.852304,2.16113
1111.068,5.852404,2.148094
1111.188,5.852504,2.14625
1111.32,5.852624,2.16141
1111.452,5.852702,2.147078
1111.572,5.852802,2.153444
1111.704,5.852902,2.148984
1111.836,5.853002,2.15239
1111.968,5.853102,2.162878
1112.088,5.853202,2.154676
1112.22,5.8533,2.165472
1112.352,5.8534,2.159292
1112.472,5.85352,2.15487
1112.604,5.8536,2.158852
1112.736,5.85366,2.157624
1112.868,5.853778,2.153882
1112.988,5.853898,2.165692
1113.12,5.853978,2.154628
1113.252,5.854098,2.152942
1113.372,5.854198,2.169794
1113.504,5.854278,2.147238
1113.636,5.854356,2.158092
1113.768,5.854496,2.158136
1113.888,5.854576,2.15003
1114.02,5.854696,2.1531
1114.152,5.854776,2.16259
1114.272,5.854836,2.153918
1114.404,5.854974,2.158636
1114.536,5.855114,2.14696
1114.668,5.855234,2.15196
1114.788,5.855314,2.162244
1114.92,5.855374,2.161506
1115.052,5.855492,2.160568
1115.172,5.855572,2.165818
1115.304,5.855692,2.151296
1115.436,5.855792,2.15889
1115.568,5.855932,2.16025
1115.688,5.85601,2.145652
1115.82,5.85609,2.165878
1115.952,5.85617,2.16645
1116.072,5.85631,2.154598
1116.204,5.85637,2.175168
1116.336,5.856488,2.151828
1116.468,5.856588,2.164418
1116.588,5.856688,2.168784
1116.72,5.856788,2.15146
1116.852,5.856928,2.164744
1116.972,5.856988,2.15894
1117.104,5.857086,2.15747
1117.236,5.857206,2.165094
1117.368,5.857306,2.155892
1117.488,5.857386,2.154664
1117.62,5.857486,2.161704
1117.752,5.857604,2.153692
1117.872,5.857684,2.156804
1118.004,5.857784,2.165708
1118.136,5.857864,2.169392
1118.268,5.857964,2.169726
1118.388,5.858084,2.165466
1118.52,5.858144,2.157622
1118.652,5.858262,2.158504
1118.772,5.858362,2.156286
1118.904,5.858422,2.16285
1119.036,5.858582,2.15813
1119.168,5.8587,2.157182
1119.288,5.8588,2.16632
1119.42,5.85888,2.157304
1119.552,5.85898,2.156468
1119.672,5.85908,2.15411
1119.804,5.8592,2.14918
1119.936,5.859318,2.162834
1120.068,5.859378,2.167402
1120.188,5.859478,2.162454
1120.32,5.859578,2.1639
1120.452,5.859698,2.161506
1120.572,5.859778,2.162996
1120.704,5.859916,2.155248
1120.836,5.859976,2.15337
1120.968,5.860076,2.156648
1121.088,5.860176,2.162442
1121.22,5.860276,2.148598
1121.352,5.860394,2.155672
1121.472,5.860454,2.159954
1121.604,5.860594,2.152516
1121.736,5.860674,2.158212
1121.868,5.860794,2.160724
1121.988,5.860854,2.153414
1122.12,5.860972,2.1672
1122.252,5.861072,2.153586
1122.372,5.861172,2.150798
1122.504,5.861252,2.168384
1122.636,5.861392,2.148662
1122.768,5.86147,2.165962
1122.888,5.86157,2.16505
1123.02,5.86167,2.156462
1123.152,5.86175,2.162216
1123.272,5.86183,2.15743
1123.404,5.86197,2.15151
1123.536,5.862048,2.160312
1123.668,5.862148,2.162668
1123.788,5.862288,2.158384
1123.92,5.862388,2.171362
1124.052,5.862528,2.15911
1124.172,5.862566,2.169898
1124.304,5.862666,2.170018
1124.436,5.862806,2.151674
1124.568,5.862886,2.159596
1124.688,5.862966,2.154516
1124.82,5.863086,2.151796
1124.952,5.863184,2.165846
1125.072,5.863264,2.154198
1125.204,5.863364,2.169374
1125.336,5.863464,2.169164
1125.468,5.863584,2.162426
1125.588,5.863662,2.16504
1125.72,5.863762,2.170026
1125.852,5.863882,2.155584
1125.972,5.863982,2.1726
1126.104,5.864102,2.163338
1126.236,5.864182,2.151164
1126.368,5.86426,2.16293
1126.488,5.86438,2.161868
1126.62,5.86448,2.163972
1126.752,5.86456,2.176728
1126.872,5.86466,2.157942
1127.004,5.864758,2.17057
1127.136,5.864858,2.167842
1127.268,5.864998,2.159826
1127.388,5.865058,2.172
1127.52,5.865158,2.169094
1127.652,5.865218,2.164216
1127.772,5.865336,2.177168
1127.904,5.865476,2.159814
1128.036,5.865556,2.171758
1128.168,5.865616,2.17762
1128.288,5.865716,2.166986
1128.42,5.865894,2.173322
1128.552,5.865974,2.158464
1128.672,5.866114,2.159402
1128.804,5.866174,2.169938
1128.936,5.866254,2.15825
1129.068,5.866354,2.174116
1129.188,5.866472,2.16774
1129.32,5.866572,2.157112
1129.452,5.866672,2.178132
1129.572,5.866792,2.17117
1129.704,5.866872,2.163102
1129.836,5.866932,2.174222
1129.968,5.86707,2.158954
1130.088,5.86719,2.159122
1130.22,5.86725,2.172228
1130.352,5.86737,2.165944
1130.472,5.86747,2.158194
1130.604,5.867548,2.171534
1130.736,5.867648,2.171914
1130.868,5.867768,2.18491
1130.988,5.867848,2.17715
1131.12,5.867968,2.170486
1131.252,5.868066,2.18371
1131.372,5.868146,2.17329
1131.504,5.868266,2.170718
1131.636,5.868346,2.182188
1131.768,5.868466,2.167552
1131.888,5.868566,2.169106
1132.02,5.868644,2.175448
1132.152,5.868744,2.164892
1132.272,5.868844,2.178124
1132.404,5.868944,2.173736
1132.536,5.869064,2.167536
1132.668,5.869162,2.180542
1132.788,5.869222,2.168576
1132.92,5.869302,2.173798
1133.052,5.869462,2.189376
1133.172,5.869582,2.170966
1133.304,5.869682,2.186098
1133.436,5.86976,2.173328
1133.568,5.86986,2.165746
1133.688,5.86994,2.177606
1133.82,5.87006,2.163814
1133.952,5.87016,2.17182
1134.072,5.87024,2.17687
1134.204,5.870378,2.16785
1134.336,5.870458,2.182916
1134.468,5.870538,2.183248
1134.588,5.870658,2.165074
1134.72,5.870778,2.182918
1134.852,5.870856,2.173726
1134.972,5.870956,2.166506
1135.104,5.871076,2.187538
1135.236,5.871156,2.181528
1135.368,5.871256,2.180126
1135.488,5.871336,2.187062
1135.62,5.871454,2.172512
1135.752,5.871554,2.17987
1135.872,5.871634,2.187012
1136.004,5.871734,2.17187
1136.136,5.871854,2.179264
1136.268,5.871932,2.17514
1136.388,5.872052,2.170052
1136.52,5.872152,2.186508
1136.652,5.872232,2.182872
1136.772,5.872352,2.173626
1136.904,5.872432,2.183098
1137.036,5.87253,2.17416
1137.168,5.87269,2.180036
1137.288,5.87273,2.185388
1137.42,5.87281,2.170256
1137.552,5.87289,2.18932
1137.672,5.873028,2.18204
1137.804,5.873188,2.177254
1137.936,5.873268,2.180842
1138.068,5.873328,2.1727
1138.188,5.873448,2.174486
1138.32,5.873528,2.176926
1138.452,5.873686,2.174128
1138.572,5.873746,2.176754
1138.704,5.873826,2.182294
1138.836,5.874006,2.18252
1138.968,5.874046,2.187648
1139.088,5.874124,2.185652
1139.22,5.874224,2.177056
1139.352,5.874364,2.184524
1139.472,5.874444,2.174806
1139.604,5.874564,2.185548
1139.736,5.874644,2.191342
1139.868,5.874722,2.184542
1139.988,5.874882,2.197764
1140.12,5.874962,2.184448
1140.252,5.875022,2.186282
1140.372,5.875122,2.188166
1140.504,5.87524,2.177206
1140.636,5.87534,2.184812
1140.768,5.87544,2.181012
1140.888,5.87554,2.184624
1141.02,5.87564,2.18018
1141.152,5.87574,2.178924
1141.272,5.875818,2.176304
1141.404,5.875938,2.184014
1141.536,5.876038,2.177276
1141.668,5.876138,2.18207
1141.788,5.876238,2.18761
1141.92,5.876336,2.177356
1142.052,5.876436,2.18638
1142.172,5.876516,2.186654
1142.304,5.876616,2.183482
1142.436,5.876776,2.187724
1142.568,5.876836,2.193202
1142.688,5.876914,2.18691
1142.82,5.877034,2.187454
1142.952,5.877134,2.186276
1143.072,5.877254,2.183058
1143.204,5.877374,2.1916
1143.336,5.877452,2.184512
1143.468,5.877512,2.182564
1143.588,5.877652,2.189702
1143.72,5.877772,2.176428
1143.852,5.877832,2.186792
1143.972,5.877932,2.18687
1144.104,5.87805,2.175304
1144.236,5.87813,2.183634
1144.368,5.87825,2.176984
1144.488,5.87835,2.17811
1144.62,5.87847,2.180522
1144.752,5.878528,2.167404
1144.872,5.878628,2.178868
1145.004,5.878748,2.17431
1145.136,5.878848,2.165906
1145.268,5.878948,2.184754
1145.388,5.879066,2.171356
1145.52,5.879126,2.175778
1145.652,5.879246,2.183226
1145.772,5.879326,2.171306
1145.904,5.879426,2.18047
1146.036,5.879546,2.17431
1146.168,5.879624,2.170194
1146.288,5.879704,2.18502
1146.42,5.879824,2.177898
1146.552,5.879944,2.174006
1146.672,5.880024,2.193494
1146.804,5.880104,2.179244
1146.936,5.880164,2.166876
1147.068,5.880322,2.176154
1147.188,5.880442,2.167826
1147.32,5.880522,2.172898
1147.452,5.880642,2.182312
1147.572,5.88072,2.165736
1147.704,5.88086,2.18115
1147.836,5.88094,2.177086
1147.968,5.88104,2.16617
1148.088,5.88112,2.172642
1148.22,5.88122,2.17401
1148.352,5.881318,2.173146
1148.472,5.881418,2.178344
1148.604,5.881598,2.176618
1148.736,5.881658,2.183232
1148.868,5.881738,2.183642
1148.988,5.881798,2.173846
1149.12,5.881956,2.176864
1149.252,5.882016,2.179922
1149.372,5.882116,2.16948
1149.504,5.882256,2.183478
1149.636,5.882316,2.17611
1149.768,5.882414,2.1789
1149.888,5.882534,2.181678
1150.02,5.882614,2.176672
1150.152,5.882754,2.17823
1150.272,5.882814,2.179212
1150.404,5.882914,2.17095
1150.536,5.882992,2.182884
1150.668,5.883152,2.17678
1150.788,5.883192,2.171918
1150.92,5.883292,2.177844
1151.052,5.883452,2.170102
1151.172,5.88353,2.17427
1151.304,5.88357,2.180378
1151.436,5.88371,2.184322
1151.568,5.88377,2.183634
1151.688,5.88401,2.179354
1151.82,5.884068,2.177124
1151.952,5.884088,2.17601
1152.072,5.884208,2.171858
1152.204,5.884308,2.175366
1152.336,5.884388,2.17773
1152.468,5.884528,2.180222
1152.588,5.884626,2.175372
1152.72,5.884766,2.1799
1152.852,5.884826,2.180246
1152.972,5.884926,2.18111
1153.104,5.885026,2.179974
1153.236,5.885124,2.1735
1153.368,5.885224,2.181434
1153.488,5.885304,2.175304
1153.62,5.885444,2.183906
1153.752,5.885524,2.182448
